seed,goal_type,max_fingertip_error,finger_distance_ff,finger_distance_mf,finger_distance_rf,finger_distance_lf,finger_distance_th,action_mean_abs,action_saturation_fraction,episode_return,episode_length,success_any,success_final,success_fraction,time_to_first_success,min_goal_distance,final_goal_distance,timesteps
209,thumb_finger_meet,0.055941627397918615,0.01392076694576366,0.012745145200541057,0.055941627397918615,0.011704774841664673,0.023954076357924233,0.17978525161743164,0.0,-3.3963592271362755,50,False,False,0.0,,0.0647803340738841,0.0647803340738841,450000
210,initial_hold,0.03989173210746123,0.013997055894423826,0.012894093839407473,0.017096982467866832,0.011238120228609424,0.03989173210746123,0.17908044159412384,0.0,-2.3502251068286024,50,False,False,0.0,,0.01212059194989927,0.04870449338576216,450000
201,thumb_finger_meet,0.04916879808758236,0.012032521429078319,0.04916879808758236,0.02268786789379801,0.015422874000468526,0.013545865788284518,0.1832858920097351,0.0,-2.9680678560658853,50,False,False,0.0,,0.056245745393244825,0.059147672391004935,500000
202,thumb_finger_meet,0.0619326671119986,0.0619326671119986,0.01678524235137985,0.02268250340978913,0.015385162116080296,0.017667066870009414,0.1835193783044815,0.0,-3.5861591324356827,50,False,False,0.0,,0.06904925193346051,0.07197724669965322,500000
203,thumb_finger_meet,0.06714785707837169,0.01199088049909282,0.06714785707837169,0.02265323320298127,0.015407876243943219,0.03116977261819672,0.1834833025932312,0.0,-3.9948698419481916,50,False,False,0.0,,0.07616110235287012,0.07984198316254654,500000
204,initial_hold,0.0441955749075202,0.012215967002540415,0.016973124297229025,0.022854297677572678,0.015529503704865463,0.0441955749075202,0.18249520659446716,0.0,-2.7023279878096225,50,False,False,0.0,,0.013845754074169176,0.05616092990039522,500000
205,thumb_finger_meet,0.05954916140106095,0.012077836392785013,0.016873265015297234,0.05954916140106095,0.015447260834368374,0.03723034887217913,0.1835399717092514,0.0,-3.8481949687366197,50,False,False,0.0,,0.0748276112598837,0.07484250511711994,500000
206,thumb_finger_meet,0.06216467905801826,0.012095647730584327,0.016894443372768738,0.06216467905801826,0.01546747968445854,0.030638538098083607,0.18337513506412506,0.0,-3.7880200765530696,50,False,False,0.0,,0.07392071741285511,0.07398741229331751,500000
207,thumb_finger_meet,0.06622377851986108,0.06622377851986108,0.016798164875353707,0.02268615346524226,0.015382843975012233,0.02086992132641841,0.1835310459136963,0.0,-3.80713893586251,50,False,False,0.0,,0.07317554334981062,0.07651545104491098,500000
208,thumb_finger_meet,0.06746738497772543,0.01206215725518253,0.01674526822155572,0.022745832578723358,0.06746738497772543,0.018711910281485947,0.18300007283687592,0.0,-3.819433963207423,50,False,False,0.0,,0.07360913760924422,0.07645427500980505,500000
209,thumb_finger_meet,0.0519095590790821,0.012108975235225094,0.016910467021793992,0.0519095590790821,0.015482733306171559,0.01772560230995536,0.1831909418106079,0.0,-3.1190700865421284,50,False,False,0.0,,0.06054583538800194,0.06067211474646257,500000
210,initial_hold,0.0441955749075202,0.012215967002540415,0.016973124297229025,0.022854297677572678,0.015529503704865463,0.0441955749075202,0.18249520659446716,0.0,-2.7023279878096225,50,False,False,0.0,,0.013845754074169176,0.05616092990039522,500000
201,thumb_finger_meet,0.05100711859702742,0.012558484530888547,0.05100711859702742,0.021072224222260818,0.014009775538319932,0.01191802308442842,0.18878406286239624,0.0,-2.962994281450367,50,False,False,0.0,,0.05584495114660732,0.059512968333230526,550000
202,thumb_finger_meet,0.0627306484806823,0.0627306484806823,0.014732995262561829,0.02105300227471546,0.013947431806418357,0.016190121702015052,0.18911705911159515,0.0,-3.5323183826131683,50,False,False,0.0,,0.06813378787384333,0.07107795162857129,550000
203,thumb_finger_meet,0.06917780907292474,0.012532757305305937,0.06917780907292474,0.021044231571429286,0.014007702137785566,0.030041940386176455,0.18896038830280304,0.0,-4.010622662593241,50,False,False,0.0,,0.07629596998991997,0.08052473444590283,550000
204,initial_hold,0.046178550242787324,0.01266092289545131,0.014903246198503441,0.02121096455763604,0.014056737694876004,0.046178550242787324,0.18804152309894562,0.0,-2.693448198651845,50,False,False,0.0,,0.013797298204840444,0.0562348745035609,550000
205,thumb_finger_meet,0.06179652459134129,0.012602402128662715,0.01477682070767951,0.06179652459134129,0.014005940664591028,0.035191266204874255,0.1889709234237671,0.0,-3.849663602641792,50,False,False,0.0,,0.075037170870243,0.075037170870243,550000
206,thumb_finger_meet,0.06429568747253148,0.012608076160875146,0.014793158055607549,0.06429568747253148,0.014013778255866591,0.029033631814999405,0.18881481885910034,0.0,-3.8039223134596445,50,False,False,0.0,,0.07450553197364342,0.07450553197364342,550000
207,thumb_finger_meet,0.06681318698483298,0.06681318698483298,0.014744973990801786,0.02105651196820189,0.013941413831547832,0.019470073197998927,0.1891021877527237,0.0,-3.74774624458772,50,False,False,0.0,,0.07220516900947756,0.07548668544375634,550000
208,thumb_finger_meet,0.06931659479419133,0.012559671496582499,0.014678964978798868,0.02110023813538432,0.06931659479419133,0.01830668916504922,0.18866750597953796,0.0,-3.8287064834742135,50,False,False,0.0,,0.07225840972665891,0.07719043070464526,550000
209,thumb_finger_meet,0.05406863222536369,0.012612889115845242,0.014813141357579343,0.05406863222536369,0.014025005137937528,0.016259129258915813,0.18866601586341858,0.0,-3.138887376696551,50,False,False,0.0,,0.06131247578219734,0.06134322434325716,550000
210,initial_hold,0.046178550242787324,0.01266092289545131,0.014903246198503441,0.02121096455763604,0.014056737694876004,0.046178550242787324,0.18804152309894562,0.0,-2.693448198651845,50,False,False,0.0,,0.013797298204840444,0.0562348745035609,550000
